cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2160,1794,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1491,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2161,2463,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1254,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2294,2469,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2296,2469,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2351,2472,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1168,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2391,2474,2,060,2B,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1251,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,621,6,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,033D,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,10608,4c227ad02b3dc4c014e0b1fea3efe7c04a68c883,6.6754,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,259,260,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,0315,100.0,True,26 -1 -1 -1 -1 -1,character_motion_section,9864,489a6e828547d1ae1e43339722de17982931b276,7.5985,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3080,425,0,060,2B,local,resolved_local,(any:down),direction,0x0006 0x0008,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3081,425,0,060,2B,local,resolved_local,(any:down),direction,0x0006 0x0008,0377,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,7064,279d63a64c6557362526989f3d129c20750fb8e5,7.7581,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,498,501,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,03B2,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,15824,0b37357b8a519cf699b15ac29d644a92c0b3b9f9,7.6042,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3069,528,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,0382,100.0,True,317 -1 -1 -1 -1 -1,character_motion_section,8456,21c2dda33b06a65053a185733b7dd04c8b9c8d5b,7.7906,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,528,529,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,0480,100.0,True,318 319 -1 -1 -1 -1,character_motion_section,10768,07b2b4a80ba58988c811513621f44a20f0ae5175,7.6115,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3069,535,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,0385,100.0,True,327 -1 -1 -1 -1 -1,character_motion_section,12504,cb6c5018783a6fc08a95b7d321bf53107c2ec066,7.7413,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3069,544,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,044E,100.0,True,335 -1 -1 -1 -1 -1,character_motion_section,10976,0cc541b62bacd63684193f7fa26564b3a5e4a08b,7.532,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3086,544,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,044E,100.0,True,335 -1 -1 -1 -1 -1,character_motion_section,10976,0cc541b62bacd63684193f7fa26564b3a5e4a08b,7.532,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3086,544,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,044E,100.0,True,335 -1 -1 -1 -1 -1,character_motion_section,10976,0cc541b62bacd63684193f7fa26564b3a5e4a08b,7.532,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3069,554,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,03B3,100.0,True,347 -1 -1 -1 -1 -1,character_motion_section,13816,fe99b54b3c511f127ed0cfffa52a728d31161e93,7.6284,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3086,554,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,03B3,100.0,True,347 -1 -1 -1 -1 -1,character_motion_section,13816,fe99b54b3c511f127ed0cfffa52a728d31161e93,7.6284,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
060,2B,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,3086,554,0,060,2B,local,resolved_local,(any:down),direction,0x0005 0x0008,03B3,100.0,True,347 -1 -1 -1 -1 -1,character_motion_section,13816,fe99b54b3c511f127ed0cfffa52a728d31161e93,7.6284,1,060,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
